district,mandal,date,rain_mm
VIZIANAGARAM,BONDAPALLE,2019-08,322.7
VIZIANAGARAM,BONDAPALLE,2019-09,304.4
VIZIANAGARAM,BONDAPALLE,2019-10,293.4
VIZIANAGARAM,BONDAPALLE,2019-11,2.7
VIZIANAGARAM,BONDAPALLE,2019-12,1.2
VIZIANAGARAM,BONDAPALLE,2020-01,15.8
VIZIANAGARAM,BONDAPALLE,2020-02,30.4
VIZIANAGARAM,BONDAPALLE,2020-03,28.6
VIZIANAGARAM,BONDAPALLE,2020-04,108.7
VIZIANAGARAM,BONDAPALLE,2020-05,60.3
VIZIANAGARAM,BONDAPALLE,2020-06,188.4
VIZIANAGARAM,BONDAPALLE,2020-07,177.2
VIZIANAGARAM,BONDAPALLE,2020-08,283.1
VIZIANAGARAM,BONDAPALLE,2020-09,236.2
VIZIANAGARAM,BONDAPALLE,2020-10,270.6
VIZIANAGARAM,BONDAPALLE,2020-11,88.0
VIZIANAGARAM,BONDAPALLE,2020-12,1.2
VIZIANAGARAM,BONDAPALLE,2021-01,4.3
VIZIANAGARAM,BONDAPALLE,2021-02,4.6
VIZIANAGARAM,BONDAPALLE,2021-03,3.0
VIZIANAGARAM,BONDAPALLE,2021-04,43.5
VIZIANAGARAM,BONDAPALLE,2021-05,129.1
VIZIANAGARAM,BONDAPALLE,2021-06,128.8
VIZIANAGARAM,BONDAPALLE,2021-07,224.3
VIZIANAGARAM,BONDAPALLE,2021-08,206.1
VIZIANAGARAM,BONDAPALLE,2021-09,395.7
VIZIANAGARAM,BONDAPALLE,2021-10,99.2
VIZIANAGARAM,BONDAPALLE,2021-11,167.4
VIZIANAGARAM,BONDAPALLE,2021-12,8.8
VIZIANAGARAM,BONDAPALLE,2022-01,26.2
VIZIANAGARAM,BONDAPALLE,2022-02,7.0
VIZIANAGARAM,BONDAPALLE,2022-03,0.6
VIZIANAGARAM,BONDAPALLE,2022-04,7.3
VIZIANAGARAM,BONDAPALLE,2022-05,155.5
VIZIANAGARAM,BONDAPALLE,2022-06,128.5
VIZIANAGARAM,BONDAPALLE,2022-07,274.9
VIZIANAGARAM,BONDAPALLE,2022-08,250.2
VIZIANAGARAM,BONDAPALLE,2022-09,253.6
VIZIANAGARAM,BONDAPALLE,2022-10,230.4
VIZIANAGARAM,BONDAPALLE,2022-11,10.7
VIZIANAGARAM,BONDAPALLE,2022-12,23.7
VIZIANAGARAM,BONDAPALLE,2023-01,2.1
VIZIANAGARAM,BONDAPALLE,2023-02,0.0
VIZIANAGARAM,BONDAPALLE,2023-03,91.6
VIZIANAGARAM,BONDAPALLE,2023-04,38.1
VIZIANAGARAM,BONDAPALLE,2023-05,105.9
VIZIANAGARAM,BONDAPALLE,2023-06,88.9
VIZIANAGARAM,BONDAPALLE,2023-07,359.8
VIZIANAGARAM,BONDAPALLE,2023-08,141.5
VIZIANAGARAM,BONDAPALLE,2023-09,280.0
VIZIANAGARAM,BONDAPALLE,2023-10,23.1
VIZIANAGARAM,BONDAPALLE,2023-11,53.9
VIZIANAGARAM,BONDAPALLE,2023-12,120.2
VIZIANAGARAM,BONDAPALLE,2024-01,2.7
VIZIANAGARAM,BONDAPALLE,2024-02,0.9
VIZIANAGARAM,BONDAPALLE,2024-03,17.0
VIZIANAGARAM,BONDAPALLE,2024-04,4.6
VIZIANAGARAM,BONDAPALLE,2024-05,89.8
VIZIANAGARAM,BONDAPALLE,2024-06,166.2
VIZIANAGARAM,BONDAPALLE,2024-07,385.7
VIZIANAGARAM,BONDAPALLE,2024-08,243.8
VIZIANAGARAM,BONDAPALLE,2024-09,319.6
VIZIANAGARAM,BONDAPALLE,2024-10,100.8
VIZIANAGARAM,BONDAPALLE,2024-11,16.7
VIZIANAGARAM,BONDAPALLE,2024-12,74.3
VIZIANAGARAM,BONDAPALLE,2025-01,0.3
VIZIANAGARAM,BONDAPALLE,2025-02,0.0
VIZIANAGARAM,BONDAPALLE,2025-03,8.8
VIZIANAGARAM,BONDAPALLE,2025-04,53.3
VIZIANAGARAM,BONDAPALLE,2025-05,180.2
VIZIANAGARAM,BONDAPALLE,2025-06,162.9
VIZIANAGARAM,BONDAPALLE,2025-07,269.1
VIZIANAGARAM,BONDAPALLE,2025-08,364.1
VIZIANAGARAM,BONDAPALLE,2025-09,247.5
VIZIANAGARAM,BONDAPALLE,2025-10,338.8
VIZIANAGARAM,BONDAPALLE,2025-11,11.6
VIZIANAGARAM,BONDAPALLE,2025-12,10.3
VIZIANAGARAM,BONDAPALLE,2026-01,0.6
VIZIANAGARAM,BONDAPALLE,2026-02,3.7
VIZIANAGARAM,BONDAPALLE,2026-03,12.2
VIZIANAGARAM,BONDAPALLE,2026-04,19.5
VIZIANAGARAM,BONDAPALLE,2026-05,57.8
VIZIANAGARAM,BONDAPALLE,2026-06,154.0
VIZIANAGARAM,BONDAPALLE,2026-07,197.9
VIZIANAGARAM,GANTYADA,2014-01,9.1
VIZIANAGARAM,GANTYADA,2014-02,0.6
VIZIANAGARAM,GANTYADA,2014-03,6.1
VIZIANAGARAM,GANTYADA,2014-04,9.4
VIZIANAGARAM,GANTYADA,2014-05,127.8
VIZIANAGARAM,GANTYADA,2014-06,132.7
VIZIANAGARAM,GANTYADA,2014-07,267.9
VIZIANAGARAM,GANTYADA,2014-08,282.5
VIZIANAGARAM,GANTYADA,2014-09,234.7
VIZIANAGARAM,GANTYADA,2014-10,207.6
VIZIANAGARAM,GANTYADA,2014-11,14.6
VIZIANAGARAM,GANTYADA,2014-12,32.9
VIZIANAGARAM,GANTYADA,2015-01,2.4
VIZIANAGARAM,GANTYADA,2015-02,7.9
VIZIANAGARAM,GANTYADA,2015-03,14.0
VIZIANAGARAM,GANTYADA,2015-04,48.4
VIZIANAGARAM,GANTYADA,2015-05,29.8
VIZIANAGARAM,GANTYADA,2015-06,477.6
VIZIANAGARAM,GANTYADA,2015-07,142.8
VIZIANAGARAM,GANTYADA,2015-08,314.7
VIZIANAGARAM,GANTYADA,2015-09,318.4
VIZIANAGARAM,GANTYADA,2015-10,123.9
VIZIANAGARAM,GANTYADA,2015-11,119.3
VIZIANAGARAM,GANTYADA,2015-12,7.3
VIZIANAGARAM,GANTYADA,2016-01,1.8
VIZIANAGARAM,GANTYADA,2016-02,4.3
VIZIANAGARAM,GANTYADA,2016-03,17.4
VIZIANAGARAM,GANTYADA,2016-04,6.1
VIZIANAGARAM,GANTYADA,2016-05,167.1
VIZIANAGARAM,GANTYADA,2016-06,296.8
VIZIANAGARAM,GANTYADA,2016-07,305.0
VIZIANAGARAM,GANTYADA,2016-08,236.5
VIZIANAGARAM,GANTYADA,2016-09,281.9
VIZIANAGARAM,GANTYADA,2016-10,86.1
VIZIANAGARAM,GANTYADA,2016-11,15.5
VIZIANAGARAM,GANTYADA,2016-12,2.1
VIZIANAGARAM,GANTYADA,2017-01,1.2
VIZIANAGARAM,GANTYADA,2017-02,0.6
VIZIANAGARAM,GANTYADA,2017-03,29.5
VIZIANAGARAM,GANTYADA,2017-04,12.2
VIZIANAGARAM,GANTYADA,2017-05,61.8
VIZIANAGARAM,GANTYADA,2017-06,259.7
VIZIANAGARAM,GANTYADA,2017-07,368.9
VIZIANAGARAM,GANTYADA,2017-08,271.5
VIZIANAGARAM,GANTYADA,2017-09,137.9
VIZIANAGARAM,GANTYADA,2017-10,184.5
VIZIANAGARAM,GANTYADA,2017-11,26.8
VIZIANAGARAM,GANTYADA,2017-12,0.3
VIZIANAGARAM,GANTYADA,2018-01,0.3
VIZIANAGARAM,GANTYADA,2018-02,0.0
VIZIANAGARAM,GANTYADA,2018-03,5.2
VIZIANAGARAM,GANTYADA,2018-04,78.5
VIZIANAGARAM,GANTYADA,2018-05,99.2
VIZIANAGARAM,GANTYADA,2018-06,121.8
VIZIANAGARAM,GANTYADA,2018-07,261.2
VIZIANAGARAM,GANTYADA,2018-08,417.9
VIZIANAGARAM,GANTYADA,2018-09,183.9
VIZIANAGARAM,GANTYADA,2018-10,41.7
VIZIANAGARAM,GANTYADA,2018-11,4.6
VIZIANAGARAM,GANTYADA,2018-12,76.4
VIZIANAGARAM,GANTYADA,2019-01,2.1
VIZIANAGARAM,GANTYADA,2019-02,1.8
VIZIANAGARAM,GANTYADA,2019-03,14.3
VIZIANAGARAM,GANTYADA,2019-04,32.0
VIZIANAGARAM,GANTYADA,2019-05,79.4
VIZIANAGARAM,GANTYADA,2019-06,166.2
VIZIANAGARAM,GANTYADA,2019-07,278.2
VIZIANAGARAM,GANTYADA,2019-08,322.7
VIZIANAGARAM,GANTYADA,2019-09,304.4
VIZIANAGARAM,GANTYADA,2019-10,293.4
VIZIANAGARAM,GANTYADA,2019-11,2.7
VIZIANAGARAM,GANTYADA,2019-12,1.2
VIZIANAGARAM,GANTYADA,2020-01,15.8
VIZIANAGARAM,GANTYADA,2020-02,30.4
VIZIANAGARAM,GANTYADA,2020-03,28.6
VIZIANAGARAM,GANTYADA,2020-04,108.7
VIZIANAGARAM,GANTYADA,2020-05,60.3
VIZIANAGARAM,GANTYADA,2020-06,188.4
VIZIANAGARAM,GANTYADA,2020-07,177.2
VIZIANAGARAM,GANTYADA,2020-08,283.1
VIZIANAGARAM,GANTYADA,2020-09,236.2
VIZIANAGARAM,GANTYADA,2020-10,270.6
VIZIANAGARAM,GANTYADA,2020-11,88.0
VIZIANAGARAM,GANTYADA,2020-12,1.2
VIZIANAGARAM,GANTYADA,2021-01,4.3
VIZIANAGARAM,GANTYADA,2021-02,4.6
VIZIANAGARAM,GANTYADA,2021-03,3.0
VIZIANAGARAM,GANTYADA,2021-04,43.5
VIZIANAGARAM,GANTYADA,2021-05,129.1
VIZIANAGARAM,GANTYADA,2021-06,128.8
VIZIANAGARAM,GANTYADA,2021-07,224.3
VIZIANAGARAM,GANTYADA,2021-08,206.1
VIZIANAGARAM,GANTYADA,2021-09,395.7
VIZIANAGARAM,GANTYADA,2021-10,99.2
VIZIANAGARAM,GANTYADA,2021-11,167.4
VIZIANAGARAM,GANTYADA,2021-12,8.8
VIZIANAGARAM,GANTYADA,2022-01,26.2
VIZIANAGARAM,GANTYADA,2022-02,7.0
VIZIANAGARAM,GANTYADA,2022-03,0.6
VIZIANAGARAM,GANTYADA,2022-04,7.3
VIZIANAGARAM,GANTYADA,2022-05,155.5
VIZIANAGARAM,GANTYADA,2022-06,128.5
VIZIANAGARAM,GANTYADA,2022-07,274.9
VIZIANAGARAM,GANTYADA,2022-08,250.2
VIZIANAGARAM,GANTYADA,2022-09,253.6
VIZIANAGARAM,GANTYADA,2022-10,230.4
VIZIANAGARAM,GANTYADA,2022-11,10.7
VIZIANAGARAM,GANTYADA,2022-12,23.7
VIZIANAGARAM,GANTYADA,2023-01,2.1
VIZIANAGARAM,GANTYADA,2023-02,0.0
VIZIANAGARAM,GANTYADA,2023-03,91.6
VIZIANAGARAM,GANTYADA,2023-04,38.1
VIZIANAGARAM,GANTYADA,2023-05,105.9
VIZIANAGARAM,GANTYADA,2023-06,88.9
VIZIANAGARAM,GANTYADA,2023-07,359.8
VIZIANAGARAM,GANTYADA,2023-08,141.5
VIZIANAGARAM,GANTYADA,2023-09,280.0
VIZIANAGARAM,GANTYADA,2023-10,23.1
VIZIANAGARAM,GANTYADA,2023-11,53.9
VIZIANAGARAM,GANTYADA,2023-12,120.2
VIZIANAGARAM,GANTYADA,2024-01,2.7
VIZIANAGARAM,GANTYADA,2024-02,0.9
VIZIANAGARAM,GANTYADA,2024-03,17.0
VIZIANAGARAM,GANTYADA,2024-04,4.6
VIZIANAGARAM,GANTYADA,2024-05,89.8
VIZIANAGARAM,GANTYADA,2024-06,166.2
VIZIANAGARAM,GANTYADA,2024-07,385.7
VIZIANAGARAM,GANTYADA,2024-08,243.8
VIZIANAGARAM,GANTYADA,2024-09,319.6
VIZIANAGARAM,GANTYADA,2024-10,100.8
VIZIANAGARAM,GANTYADA,2024-11,16.7
VIZIANAGARAM,GANTYADA,2024-12,74.3
VIZIANAGARAM,GANTYADA,2025-01,0.3
VIZIANAGARAM,GANTYADA,2025-02,0.0
VIZIANAGARAM,GANTYADA,2025-03,8.8
VIZIANAGARAM,GANTYADA,2025-04,53.3
VIZIANAGARAM,GANTYADA,2025-05,180.2
VIZIANAGARAM,GANTYADA,2025-06,162.9
VIZIANAGARAM,GANTYADA,2025-07,269.1
VIZIANAGARAM,GANTYADA,2025-08,364.1
VIZIANAGARAM,GANTYADA,2025-09,247.5
VIZIANAGARAM,GANTYADA,2025-10,338.8
VIZIANAGARAM,GANTYADA,2025-11,11.6
VIZIANAGARAM,GANTYADA,2025-12,10.3
VIZIANAGARAM,GANTYADA,2026-01,0.6
VIZIANAGARAM,GANTYADA,2026-02,3.7
VIZIANAGARAM,GANTYADA,2026-03,12.2
VIZIANAGARAM,GANTYADA,2026-04,19.5
VIZIANAGARAM,GANTYADA,2026-05,57.8
VIZIANAGARAM,GANTYADA,2026-06,154.0
VIZIANAGARAM,GANTYADA,2026-07,197.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-01,9.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-02,0.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-03,6.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-04,9.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-05,127.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-06,132.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-07,267.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-08,282.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-09,234.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-10,207.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-11,14.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2014-12,32.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-01,2.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-02,7.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-03,14.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-04,48.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-05,29.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-06,477.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-07,142.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-08,314.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-09,318.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-10,123.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-11,119.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2015-12,7.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-01,1.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-02,4.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-03,17.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-04,6.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-05,167.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-06,296.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-07,305.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-08,236.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-09,281.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-10,86.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-11,15.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2016-12,2.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-01,1.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-02,0.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-03,29.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-04,12.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-05,61.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-06,259.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-07,368.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-08,271.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-09,137.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-10,184.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-11,26.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2017-12,0.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-01,0.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-02,0.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-03,5.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-04,78.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-05,99.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-06,121.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-07,261.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-08,417.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-09,183.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-10,41.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-11,4.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2018-12,76.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-01,2.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-02,1.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-03,14.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-04,32.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-05,79.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-06,166.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-07,278.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-08,322.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-09,304.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-10,293.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-11,2.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2019-12,1.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-01,15.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-02,30.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-03,28.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-04,108.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-05,60.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-06,188.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-07,177.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-08,283.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-09,236.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-10,270.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-11,88.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2020-12,1.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-01,4.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-02,4.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-03,3.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-04,43.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-05,129.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-06,128.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-07,224.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-08,206.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-09,395.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-10,99.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-11,167.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2021-12,8.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-01,26.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-02,7.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-03,0.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-04,7.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-05,155.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-06,128.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-07,274.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-08,250.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-09,253.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-10,230.4
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-11,10.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2022-12,23.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-01,2.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-02,0.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-03,91.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-04,38.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-05,105.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-06,88.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-07,359.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-08,141.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-09,280.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-10,23.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-11,53.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2023-12,120.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-01,2.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-02,0.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-03,17.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-04,4.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-05,89.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-06,166.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-07,385.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-08,243.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-09,319.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-10,100.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-11,16.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2024-12,74.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-01,0.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-02,0.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-03,8.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-04,53.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-05,180.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-06,162.9
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-07,269.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-08,364.1
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-09,247.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-10,338.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-11,11.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2025-12,10.3
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-01,0.6
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-02,3.7
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-03,12.2
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-04,19.5
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-05,57.8
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-06,154.0
VIZIANAGARAM,SRUNGAVARAPUKOTA,2026-07,197.9
VIZIANAGARAM,VEPADA,2014-01,9.1
VIZIANAGARAM,VEPADA,2014-02,0.6
VIZIANAGARAM,VEPADA,2014-03,6.1
VIZIANAGARAM,VEPADA,2014-04,9.4
VIZIANAGARAM,VEPADA,2014-05,127.8
VIZIANAGARAM,VEPADA,2014-06,132.7
VIZIANAGARAM,VEPADA,2014-07,267.9
VIZIANAGARAM,VEPADA,2014-08,282.5
VIZIANAGARAM,VEPADA,2014-09,234.7
VIZIANAGARAM,VEPADA,2014-10,207.6
VIZIANAGARAM,VEPADA,2014-11,14.6
VIZIANAGARAM,VEPADA,2014-12,32.9
VIZIANAGARAM,VEPADA,2015-01,2.4
VIZIANAGARAM,VEPADA,2015-02,7.9
VIZIANAGARAM,VEPADA,2015-03,14.0
VIZIANAGARAM,VEPADA,2015-04,48.4
VIZIANAGARAM,VEPADA,2015-05,29.8
VIZIANAGARAM,VEPADA,2015-06,477.6
VIZIANAGARAM,VEPADA,2015-07,142.8
