mandal_id,mandal_name,district,grace_gws_anom_cm,grace_gws_pctl,rootzone_pctl,surface_pctl,rain_1m_mm,rain_3m_mm,et_1m_mm,water_balance_mm,specific_yield,elevation_m,slope_deg,twi,phys_level_change_m,month_sin,month_cos,lat,lon,aquifer_type,has_sensor
CHITTOOR|CHANDRAGIRI,Chandragiri,Chittoor,8.24,91.2,74.9,78.0,6.2,14.9,71.6,-22.1,0.02,430.0,5.0,7.0,4.12,1.0,0.0,13.5165,79.2284,hard_rock,False
CHITTOOR|CHINNAGOTTIGALLU,Chinnagottigallu,Chittoor,8.24,91.2,74.9,78.0,6.6,15.8,71.6,3.9,0.02,582.0,5.0,7.0,4.12,1.0,0.0,13.6717,79.1364,hard_rock,False
CHITTOOR|PILERU,Pileru,Chittoor,8.24,91.2,74.9,78.0,2.2,5.3,71.6,41.3,0.02,455.0,5.0,7.0,4.12,1.0,0.0,13.715,78.953,hard_rock,False
CHITTOOR|KALIKIRI,Kalikiri,Chittoor,8.24,91.2,74.9,78.0,2.5,6.0,71.6,35.9,0.02,519.0,5.0,7.0,4.12,1.0,0.0,13.6986,78.7867,hard_rock,False
CHITTOOR|VALMIKIPURAM,Valmikipuram,Chittoor,8.24,91.2,74.9,78.0,4.4,10.6,71.6,28.0,0.02,587.0,5.0,7.0,4.12,1.0,0.0,13.6524,78.702,hard_rock,False
CHITTOOR|KURABALAKOTA,Kurabalakota,Chittoor,8.24,91.2,74.9,78.0,6.5,15.6,71.6,-5.3,0.02,701.0,5.0,7.0,4.12,1.0,0.0,13.685,78.4994,hard_rock,False
CHITTOOR|PEDDA THIPPASAMUDRAM,Pedda Thippasamudram,Chittoor,8.24,91.2,74.9,78.0,9.8,23.5,71.6,19.3,0.02,697.0,5.0,7.0,4.12,1.0,0.0,13.7019,78.1686,hard_rock,False
CHITTOOR|B.KOTHAKOTA,B.Kothakota,Chittoor,8.24,91.2,74.9,78.0,7.3,17.5,71.6,-6.5,0.02,706.0,5.0,7.0,4.12,1.0,0.0,13.6844,78.3522,hard_rock,False
CHITTOOR|MADANAPALLE,Madanapalle,Chittoor,8.24,91.2,74.9,78.0,8.6,20.6,71.6,-12.6,0.02,694.0,5.0,7.0,4.12,1.0,0.0,13.5532,78.4931,hard_rock,False
CHITTOOR|NIMMANAPALLE,Nimmanapalle,Chittoor,8.24,91.2,74.9,78.0,7.8,18.7,71.6,9.3,0.02,610.0,5.0,7.0,4.12,1.0,0.0,13.5585,78.6615,hard_rock,False
CHITTOOR|SODAM,Sodam,Chittoor,8.24,91.2,74.9,78.0,5.0,12.0,71.6,27.1,0.02,549.0,5.0,7.0,4.12,1.0,0.0,13.5823,78.8748,hard_rock,False
CHITTOOR|PULICHERLA,Pulicherla,Chittoor,8.24,91.2,74.9,78.0,5.9,14.2,71.6,20.4,0.02,540.0,5.0,7.0,4.12,1.0,0.0,13.5794,79.0432,hard_rock,False
CHITTOOR|PAKALA,Pakala,Chittoor,8.24,91.2,74.9,78.0,3.3,7.9,71.6,17.7,0.02,418.0,5.0,7.0,4.12,1.0,0.0,13.4848,79.106,hard_rock,False
CHITTOOR|VEDURUKUPPAM,Vedurukuppam,Chittoor,8.24,91.2,74.9,78.0,5.0,12.0,71.6,-42.9,0.02,353.0,5.0,7.0,4.12,1.0,0.0,13.4359,79.3985,hard_rock,False
CHITTOOR|RAMACHANDRAPURAM,Ramachandrapuram,Chittoor,8.24,91.2,74.9,78.0,3.0,7.2,71.6,-49.4,0.02,299.0,5.0,7.0,4.12,1.0,0.0,13.5251,79.3642,hard_rock,False
CHITTOOR|VADAMALAPETA,Vadamalapeta,Chittoor,8.24,91.2,74.9,78.0,3.4,8.2,71.6,-64.3,0.02,141.0,5.0,7.0,4.12,1.0,0.0,13.5333,79.5106,hard_rock,False
CHITTOOR|NARAYANAVANAM,Narayanavanam,Chittoor,8.24,91.2,74.9,78.0,5.4,13.0,71.6,1.0,0.02,262.0,5.0,7.0,4.12,1.0,0.0,13.4758,79.6164,hard_rock,False
CHITTOOR|PICHATUR,Pichatur,Chittoor,8.24,91.2,74.9,78.0,2.9,7.0,71.6,25.2,0.02,68.0,5.0,7.0,4.12,1.0,0.0,13.3821,79.7634,hard_rock,False
CHITTOOR|SATYAVEDU,Satyavedu,Chittoor,8.24,91.2,74.9,78.0,3.0,7.2,71.6,116.2,0.02,101.0,5.0,7.0,4.12,1.0,0.0,13.4584,79.9395,hard_rock,False
CHITTOOR|NAGALAPURAM,Nagalapuram,Chittoor,8.24,91.2,74.9,78.0,3.4,8.2,71.6,82.2,0.02,94.0,5.0,7.0,4.12,1.0,0.0,13.4502,79.8251,hard_rock,False
CHITTOOR|NINDRA,Nindra,Chittoor,8.24,91.2,74.9,78.0,1.6,3.8,71.6,4.4,0.02,89.0,5.0,7.0,4.12,1.0,0.0,13.3612,79.698,hard_rock,False
CHITTOOR|VIJAYAPURAM,Vijayapuram,Chittoor,8.24,91.2,74.9,78.0,3.5,8.4,71.6,-0.1,0.02,95.0,5.0,7.0,4.12,1.0,0.0,13.2951,79.7153,hard_rock,False
CHITTOOR|NAGARI,Nagari,Chittoor,8.24,91.2,74.9,78.0,4.1,9.8,71.6,-34.6,0.02,115.0,5.0,7.0,4.12,1.0,0.0,13.3179,79.5814,hard_rock,False
CHITTOOR|PUTTUR,Puttur,Chittoor,8.24,91.2,74.9,78.0,3.2,7.7,71.6,-50.2,0.02,182.0,5.0,7.0,4.12,1.0,0.0,13.4213,79.5359,hard_rock,False
CHITTOOR|KARVETINAGAR,Karvetinagar,Chittoor,8.24,91.2,74.9,78.0,6.2,14.9,71.6,-53.0,0.02,217.0,5.0,7.0,4.12,1.0,0.0,13.3961,79.4415,hard_rock,False
CHITTOOR|PENUMURU,Penumuru,Chittoor,8.24,91.2,74.9,78.0,5.5,13.2,71.6,-16.2,0.02,362.0,5.0,7.0,4.12,1.0,0.0,13.3556,79.1911,hard_rock,False
CHITTOOR|PUTHALAPATTU,Puthalapattu,Chittoor,8.24,91.2,74.9,78.0,2.7,6.5,71.6,6.4,0.02,324.0,5.0,7.0,4.12,1.0,0.0,13.3647,79.0923,hard_rock,False
CHITTOOR|IRALA,Irala,Chittoor,8.24,91.2,74.9,78.0,7.1,17.0,71.6,29.5,0.02,393.0,5.0,7.0,4.12,1.0,0.0,13.388,78.9952,hard_rock,False
CHITTOOR|SOMALA,Somala,Chittoor,8.24,91.2,74.9,78.0,7.0,16.8,71.6,8.0,0.02,640.0,5.0,7.0,4.12,1.0,0.0,13.4423,78.8123,hard_rock,False
CHITTOOR|CHOWDEPALLE,Chowdepalle,Chittoor,8.24,91.2,74.9,78.0,5.1,12.2,71.6,0.7,0.02,729.0,5.0,7.0,4.12,1.0,0.0,13.4404,78.6981,hard_rock,False
CHITTOOR|RAMASAMUDRAM,Ramasamudram,Chittoor,8.24,91.2,74.9,78.0,10.2,24.5,71.6,-18.6,0.02,792.0,5.0,7.0,4.12,1.0,0.0,13.3803,78.432,hard_rock,False
CHITTOOR|PUNGANUR,Punganur,Chittoor,8.24,91.2,74.9,78.0,6.7,16.1,71.6,-11.5,0.02,764.0,5.0,7.0,4.12,1.0,0.0,13.4181,78.5708,hard_rock,False
CHITTOOR|PEDDAPANJANI,Peddapanjani,Chittoor,8.24,91.2,74.9,78.0,5.2,12.5,71.6,-0.6,0.02,690.0,5.0,7.0,4.12,1.0,0.0,13.3181,78.6865,hard_rock,False
CHITTOOR|GANGAVARAM,Gangavaram,Chittoor,8.24,91.2,74.9,78.0,4.4,10.6,71.6,-1.6,0.02,674.0,5.0,7.0,4.12,1.0,0.0,13.2451,78.7259,hard_rock,False
CHITTOOR|THAVANAMPALLE,Thavanampalle,Chittoor,8.24,91.2,74.9,78.0,3.3,7.9,71.6,3.6,0.02,385.0,5.0,7.0,4.12,1.0,0.0,13.2831,78.9513,hard_rock,False
CHITTOOR|SRIRANGARAJAPURAM,Srirangarajapuram,Chittoor,8.24,91.2,74.9,78.0,3.2,7.7,71.6,-38.8,0.02,239.0,5.0,7.0,4.12,1.0,0.0,13.3103,79.3169,hard_rock,False
CHITTOOR|GANGADHARA NELLORE,Gangadhara Nellore,Chittoor,8.24,91.2,74.9,78.0,3.9,9.4,71.6,-30.8,0.02,281.0,5.0,7.0,4.12,1.0,0.0,13.2397,79.2421,hard_rock,False
CHITTOOR|CHITTOOR,Chittoor,Chittoor,8.24,91.2,74.9,78.0,3.2,7.7,71.6,-28.6,0.02,356.0,5.0,7.0,4.12,1.0,0.0,13.1799,79.1143,hard_rock,False
CHITTOOR|PALAMANER,Palamaner,Chittoor,8.24,91.2,74.9,78.0,5.9,14.2,71.6,-4.9,0.02,638.0,5.0,7.0,4.12,1.0,0.0,13.1588,78.7491,hard_rock,False
CHITTOOR|BAIREDDIPALLE,Baireddipalle,Chittoor,8.24,91.2,74.9,78.0,5.2,12.5,71.6,-7.5,0.02,696.0,5.0,7.0,4.12,1.0,0.0,13.0905,78.6199,hard_rock,False
CHITTOOR|VENKATAGIRIKOTA,Venkatagirikota,Chittoor,8.24,91.2,74.9,78.0,7.5,18.0,71.6,-16.7,0.02,725.0,5.0,7.0,4.12,1.0,0.0,13.0228,78.5301,hard_rock,False
CHITTOOR|SANTHIPURAM,Santhipuram,Chittoor,8.24,91.2,74.9,78.0,7.4,17.8,71.6,-33.0,0.02,750.0,5.0,7.0,4.12,1.0,0.0,12.873,78.3924,hard_rock,False
CHITTOOR|GUDUPALLE,Gudupalle,Chittoor,8.24,91.2,74.9,78.0,3.6,8.6,71.6,-23.7,0.02,733.0,5.0,7.0,4.12,1.0,0.0,12.7777,78.2798,hard_rock,False
CHITTOOR|KUPPAM,Kuppam,Chittoor,8.24,91.2,74.9,78.0,9.0,21.6,71.6,-18.6,0.02,590.0,5.0,7.0,4.12,1.0,0.0,12.7307,78.4368,hard_rock,False
CHITTOOR|RAMAKUPPAM,Ramakuppam,Chittoor,8.24,91.2,74.9,78.0,9.3,22.3,71.6,-37.9,0.02,770.0,5.0,7.0,4.12,1.0,0.0,12.8959,78.4819,hard_rock,False
CHITTOOR|BANGARUPALEM,Bangarupalem,Chittoor,8.24,91.2,74.9,78.0,6.9,16.6,71.6,-6.2,0.02,426.0,5.0,7.0,4.12,1.0,0.0,13.2121,78.9176,hard_rock,False
CHITTOOR|YADAMARRI,Yadamarri,Chittoor,8.24,91.2,74.9,78.0,3.7,8.9,71.6,-20.7,0.02,430.0,5.0,7.0,4.12,1.0,0.0,13.1248,78.9786,hard_rock,False
CHITTOOR|GUDIPALA,Gudipala,Chittoor,8.24,91.2,74.9,78.0,3.7,8.9,71.6,-51.8,0.02,338.0,5.0,7.0,4.12,1.0,0.0,13.1013,79.1509,hard_rock,False
CHITTOOR|PALASAMUDRAM,Palasamudram,Chittoor,8.24,91.2,74.9,78.0,2.5,6.0,71.6,-56.7,0.02,220.0,5.0,7.0,4.12,1.0,0.0,13.2201,79.3893,hard_rock,False
